RptDt;TckrSymb;ISIN;SgmtNm;MinPric;MaxPric;TradAvrgPric;LastPric;AdjstdQt;RefPric;TradQty;FinInstrmQty
2020-04-06;PETRD46;BRPETR3D05W6;EQUITY CALL;0,95;0,95;0,95;0,95;;0,68;1;700
2020-04-06;PETRD47;BRPETR3D05Y2;EQUITY CALL;;;;;;0,37;;
2020-04-06;PETRD48;BRPETR3D05U0;EQUITY CALL;;;;;;0,23;;
2020-04-06;PETRD49;BRPETR3D0648;EQUITY CALL;0,22;0,22;0,22;0,22;;0,17;1;10000
2020-04-06;PETRD50;BRPETR3D0655;EQUITY CALL;;;;;;0,14;;
2020-04-06;PETRD505;BRPETR4D0UV3;EQUITY CALL;;;;;;10,73;;
2020-04-06;PETRD51;BRPETR3D0671;EQUITY CALL;;;;;;0,11;;
2020-04-06;PETRD52;BRPETR3D0622;EQUITY CALL;;;;;;0,08;;
2020-04-06;PETRD53;BRPETR3D05X4;EQUITY CALL;;;;;;0,06;;
2020-04-06;PETRD615;BRPETR4D0V54;EQUITY CALL;;;;;;9,64;;
2020-04-06;PETRD620;BRPETR3D0507;EQUITY CALL;;;;;;0,01;;
2020-04-06;PETRD625;BRPETR4D0V05;EQUITY CALL;;;;;;9,54;;
2020-04-06;PETRD632;BRPETR3D0549;EQUITY CALL;;;;;;0,01;;
2020-04-06;PETRD635;BRPETR4D0V70;EQUITY CALL;;;;;;9,45;;
2020-04-06;PETRD642;BRPETR3D0515;EQUITY CALL;;;;;;0,01;;
2020-04-06;PETRD645;BRPETR4D0V39;EQUITY CALL;;;;;;9,35;;
2020-04-06;PETRD652;BRPETR3D0556;EQUITY CALL;;;;;;0,01;;
2020-04-06;PETRD655;BRPETR4D0V88;EQUITY CALL;;;;;;9,25;;
2020-04-06;PETRD665;BRPETR4D0TV5;EQUITY CALL;9,33;9,33;9,33;9,33;;9,15;1;300
2020-04-06;PETRD675;BRPETR4D0V47;EQUITY CALL;;;;;;9,06;;
2020-04-06;PETRD685;BRPETR4D0TT9;EQUITY CALL;8,5;8,5;8,5;8,5;;8,96;1;100
2020-04-06;PETRD695;BRPETR4D0V13;EQUITY CALL;;;;;;8,86;;
2020-04-06;PETRD705;BRPETR4D0V21;EQUITY CALL;;;;;;0,51;;
2020-04-06;PETRD715;BRPETR4D0V62;EQUITY CALL;;;;;;0,32;;
2020-04-06;PETRD785;BRPETR4D0TR3;EQUITY CALL;7,5;8,05;7,58;7,62;;7,98;9;900
2020-04-06;PETRD8;BRPETR3D05L9;EQUITY CALL;;;;;;0,01;;
2020-04-06;PETRD84;BRPETR3D06M5;EQUITY CALL;;;;;;7,76;;
2020-04-06;PETRD86;BRPETR3D06N3;EQUITY CALL;;;;;;7,56;;
2020-04-06;PETRD865;BRPETR4D0TU7;EQUITY CALL;6,72;7,33;7,31;6,91;;7,19;6;15500
2020-04-06;PETRD88;BRPETR3D06J1;EQUITY CALL;;;;;;7,36;;
2020-04-06;PETRD885;BRPETR4D0TS1;EQUITY CALL;6,45;6,71;6,5;6,55;;7;11;1100
2020-04-06;PETRD9;BRPETR3D05D6;EQUITY CALL;;;;;;0,01;;
2020-04-06;PETRD902;BRPETR4D0UH2;EQUITY CALL;0,12;0,25;0,16;0,17;;0,16;257;954500
2020-04-06;PETRD910;BRPETR3D06C6;EQUITY CALL;;;;;;6,17;;
2020-04-06;PETRD911;BRPETR3D06F9;EQUITY CALL;;;;;;5,2;;
2020-04-06;PETRD912;BRPETR3D06G7;EQUITY CALL;;;;;;4,26;;
2020-04-06;PETRD913;BRPETR3D06A0;EQUITY CALL;;;;;;3,31;;
2020-04-06;PETRD92;BRPETR3D06O1;EQUITY CALL;;;;;;6,97;;
2020-04-06;PETRD925;BRPETR4D0UW1;EQUITY CALL;6,15;6,15;6,15;6,15;;6,61;1;100
2020-04-06;PETRD94;BRPETR3D06K9;EQUITY CALL;;;;;;6,77;;
2020-04-06;PETRD945;BRPETR4D0UY7;EQUITY CALL;;;;;;6,42;;
2020-04-06;PETRD96;BRPETR3D06Q6;EQUITY CALL;;;;;;6,57;;
2020-04-06;PETRD960;BRPETR3D06D4;EQUITY CALL;;;;;;10,16;;
2020-04-06;PETRD965;BRPETR4D0TQ5;EQUITY CALL;5,76;5,76;5,76;5,76;;6,22;1;100
2020-04-06;PETRD970;BRPETR3D06E2;EQUITY CALL;;;;;;9,16;;
2020-04-06;PETRD98;BRPETR3D06P8;EQUITY CALL;;;;;;6,37;;
2020-04-06;PETRD980;BRPETR3D06B8;EQUITY CALL;;;;;;8,16;;
2020-04-06;PETRD985;BRPETR4D0TP7;EQUITY CALL;5,57;5,7;5,62;5,7;;6,03;5;500
2020-04-06;PETRD990;BRPETR3D06H5;EQUITY CALL;;;;;;7,16;;
2020-04-06;PETRD995;BRPETR4D0TZ6;EQUITY CALL;5,44;5,48;5,46;5,44;;5,93;10;1000
2020-04-06;PETRE10;BRPETR4E0PS8;EQUITY CALL;5,96;5,96;5,96;5,96;;5,73;1;1000
2020-04-06;PETRE100;BRPETR3E0548;EQUITY CALL;;;;;;6,3;;
2020-04-06;PETRE105;BRPETR3E04Q9;EQUITY CALL;;;;;;5,83;;
2020-04-06;PETRE11;BRPETR4E0Q00;EQUITY CALL;4,86;5,02;4,91;5,02;;4,86;3;3000
2020-04-06;PETRE110;BRPETR3E0563;EQUITY CALL;;;;;;5,36;;
2020-04-06;PETRE115;BRPETR3E04V9;EQUITY CALL;;;;;;4,89;;
2020-04-06;PETRE12;BRPETR4E0PU4;EQUITY CALL;3,89;4,41;4,25;4,15;;4,05;360;87600
2020-04-06;PETRE120;BRPETR3E0597;EQUITY CALL;;;;;;4,42;;
2020-04-06;PETRE125;BRPETR3E04X5;EQUITY CALL;;;;;;3,96;;
2020-04-06;PETRE13;BRPETR4E0Q26;EQUITY CALL;3,07;3,63;3,49;3,52;;3,32;159;169400
2020-04-06;PETRE135;BRPETR3E04S5;EQUITY CALL;3,39;3,39;3,39;3,39;;3,08;1;2900
2020-04-06;PETRE147;BRPETR4E0PE8;EQUITY CALL;2,15;2,59;2,43;2,27;;2,39;147;125000
2020-04-06;PETRE149;BRPETR4E0PO7;EQUITY CALL;2,01;2,43;2,29;2,34;;2,26;138;190200
2020-04-06;PETRE150;BRPETR4E0O28;EQUITY CALL;2,44;2,95;2,76;2,83;;2,68;89;171300
2020-04-06;PETRE152;BRPETR4E0PI9;EQUITY CALL;1,85;2,3;2,16;2,22;;2,13;200;262300
2020-04-06;PETRE157;BRPETR4E0PG3;EQUITY CALL;1,61;2,07;1,85;1,91;;1,89;685;1150200
2020-04-06;PETRE162;BRPETR4E0PD0;EQUITY CALL;1,37;1,9;1,65;1,71;;1,66;857;794000
2020-04-06;PETRE165;BRPETR3E04P1;EQUITY CALL;1,55;1,78;1,72;1,68;;1,17;19;11800
2020-04-06;PETRE167;BRPETR4E0PH1;EQUITY CALL;1,18;1,54;1,41;1,47;;1,46;1803;2134200
2020-04-06;PETRE172;BRPETR4E0PN9;EQUITY CALL;1,05;1,35;1,19;1,29;;1,28;204;441000
2020-04-06;PETRE177;BRPETR4E0PJ7;EQUITY CALL;0,87;1,18;1,04;1,1;;1,12;176;398300
2020-04-06;PETRE182;BRPETR4E0PM1;EQUITY CALL;0,78;1;0,91;0,93;;0,97;379;1084000
2020-04-06;PETRE187;BRPETR4E0PF5;EQUITY CALL;0,66;0,87;0,78;0,81;;0,84;184;481500
2020-04-06;PETRE192;BRPETR4E0PL3;EQUITY CALL;0,56;0,75;0,66;0,73;;0,73;328;723500
2020-04-06;PETRE197;BRPETR4E0PK5;EQUITY CALL;0,48;0,7;0,57;0,61;;0,63;225;545400
2020-04-06;PETRE20;BRPETR3E04N6;EQUITY CALL;0,5;0,65;0,57;0,64;;0,41;46;66100
2020-04-06;PETRE202;BRPETR4E0PP4;EQUITY CALL;0,42;0,75;0,49;0,55;;0,54;922;2876100
2020-04-06;PETRE211;BRPETR4E0OC5;EQUITY CALL;0,41;0,5;0,48;0,5;;0,5;41;248200
2020-04-06;PETRE217;BRPETR4E0O51;EQUITY CALL;0,37;0,43;0,4;0,42;;0,43;33;115000
2020-04-06;PETRE219;BRPETR4E0O85;EQUITY CALL;0,32;0,41;0,38;0,4;;0,39;126;369000
2020-04-06;PETRE227;BRPETR4E0PC2;EQUITY CALL;0,23;0,27;0,24;0,27;;0,24;150;425700
2020-04-06;PETRE235;BRPETR3E04M8;EQUITY CALL;;;;;;0,26;;
2020-04-06;PETRE24;BRPETR4E0O02;EQUITY CALL;0,2;0,25;0,22;0,24;;0,2;338;1416600
2020-04-06;PETRE249;BRPETR4E0P50;EQUITY CALL;0,14;0,15;0,14;0,15;;0,11;10;11100
2020-04-06;PETRE252;BRPETR4E0P84;EQUITY CALL;0,13;0,15;0,13;0,14;;0,1;166;738500
2020-04-06;PETRE259;BRPETR4E0OZ6;EQUITY CALL;0,11;0,12;0,11;0,11;;0,08;11;31000
2020-04-06;PETRE26;BRPETR4E0P68;EQUITY CALL;0,1;0,11;0,1;0,11;;0,06;9;8500
2020-04-06;PETRE261;BRPETR4E0O69;EQUITY CALL;0,12;0,14;0,12;0,13;;0,09;13;2000
2020-04-06;PETRE262;BRPETR4E0OX1;EQUITY CALL;0,1;0,12;0,11;0,11;;0,07;7;33200
2020-04-06;PETRE264;BRPETR4E0O93;EQUITY CALL;0,11;0,13;0,12;0,13;;0,08;24;21200
2020-04-06;PETRE269;BRPETR4E0OR3;EQUITY CALL;0,09;0,1;0,09;0,1;;0,05;9;42600
2020-04-06;PETRE27;BRPETR3E04O4;EQUITY CALL;;;;;;0,16;;
2020-04-06;PETRE270;BRPETR4E0OF8;EQUITY CALL;0,09;0,11;0,09;0,1;;0,06;40;205400
2020-04-06;PETRE274;BRPETR4E0P19;EQUITY CALL;;;;;;0,04;;
2020-04-06;PETRE275;BRPETR4E0OJ0;EQUITY CALL;0,08;0,09;0,08;0,09;;0,05;4;4100
2020-04-06;PETRE277;BRPETR4E0OV5;EQUITY CALL;0,08;0,09;0,08;0,09;;0,04;6;18700
2020-04-06;PETRE279;BRPETR4E0OO0;EQUITY CALL;0,08;0,08;0,08;0,08;;0,04;1;100
2020-04-06;PETRE284;BRPETR4E0OT9;EQUITY CALL;0,07;0,08;0,07;0,07;;0,03;4;32000
2020-04-06;PETRE289;BRPETR4E0O77;EQUITY CALL;0,07;0,07;0,07;0,07;;0,03;5;20200
2020-04-06;PETRE290;BRPETR4E0OI2;EQUITY CALL;0,06;0,07;0,06;0,07;;0,03;6;3700
2020-04-06;PETRE292;BRPETR4E0OP7;EQUITY CALL;0,05;0,13;0,08;0,05;;0,02;9;5200
2020-04-06;PETRE293;BRPETR4E0OG6;EQUITY CALL;0,05;0,05;0,05;0,05;;0,03;1;300
2020-04-06;PETRE298;BRPETR4E0OD3;EQUITY CALL;0,06;0,07;0,06;0,06;;0,02;2;600
2020-04-06;PETRE299;BRPETR4E0OY9;EQUITY CALL;0,05;0,06;0,05;0,06;;0,02;6;7700
2020-04-06;PETRE30;BRPETR4E0O36;EQUITY CALL;0,05;0,06;0,05;0,06;;0,02;67;564400
2020-04-06;PETRE305;BRPETR4E0OK8;EQUITY CALL;0,1;0,1;0,1;0,1;;0,02;1;1500
2020-04-06;PETRE309;BRPETR4E0OW3;EQUITY CALL;;;;;;0,01;;
2020-04-06;PETRE31;BRPETR4E0OQ5;EQUITY CALL;0,03;0,04;0,03;0,04;;0,01;14;71000
2020-04-06;PETRE311;BRPETR4E0OB7;EQUITY CALL;;;;;;0,01;;
2020-04-06;PETRE317;BRPETR4E0OU7;EQUITY CALL;0,04;0,05;0,04;0,05;;0,01;3;3400
2020-04-06;PETRE318;BRPETR4E0OH4;EQUITY CALL;;;;;;0,01;;
2020-04-06;PETRE319;BRPETR4E0OA9;EQUITY CALL;0,03;0,04;0,03;0,04;;0,01;12;87600
2020-04-06;PETRE322;BRPETR4E0ON2;EQUITY CALL;;;;;;0,01;;
2020-04-06;PETRE327;BRPETR4E0P92;EQUITY CALL;0,04;0,04;0,04;0,04;;0,01;2;600
2020-04-06;PETRE328;BRPETR4E0OE1;EQUITY CALL;0,05;0,05;0,05;0,05;;0,01;1;800
2020-04-06;PETRE329;BRPETR4E0P43;EQUITY CALL;;;;;;0,01;;
2020-04-06;PETRE334;BRPETR4E0P35;EQUITY CALL;;;;;;0,01;;
2020-04-06;PETRE335;BRPETR4E0OL6;EQUITY CALL;;;;;;0,01;;
2020-04-06;PETRE337;BRPETR4E0P27;EQUITY CALL;;;;;;0,01;;
2020-04-06;PETRE339;BRPETR4E0P76;EQUITY CALL;;;;;;0,01;;
2020-04-06;PETRE342;BRPETR4E0OM4;EQUITY CALL;;;;;;0,01;;
2020-04-06;PETRE344;BRPETR4E0PA6;EQUITY CALL;;;;;;0,01;;
2020-04-06;PETRE362;BRPETR4E0PB4;EQUITY CALL;;;;;;0,01;;
2020-04-06;PETRE392;BRPETR4E0OS1;EQUITY CALL;0,02;0,02;0,02;0,02;;0,01;2;1500
2020-04-06;PETRE40;BRPETR4E0PR0;EQUITY CALL;5,15;5,52;5,22;5,2;;5,28;50;5600
2020-04-06;PETRE404;BRPETR4E0P01;EQUITY CALL;;;;;;0,01;;
2020-04-06;PETRE41;BRPETR4E0PV2;EQUITY CALL;4,22;4,74;4,47;4,22;;4,44;9;4800
2020-04-06;PETRE42;BRPETR4E0PX8;EQUITY CALL;3,48;4,03;3,84;3,53;;3,68;39;65300
2020-04-06;PETRE43;BRPETR4E0PZ3;EQUITY CALL;2,78;3,32;3,16;3,03;;2,99;400;120600
2020-04-06;PETRE44;BRPETR3E04T3;EQUITY CALL;;;;;;2,31;;
2020-04-06;PETRE45;BRPETR3E04W7;EQUITY CALL;;;;;;1,66;;
2020-04-06;PETRE622;BRPETR4E0Q42;EQUITY CALL;9,85;9,85;9,85;9,85;;9,57;1;100
2020-04-06;PETRE662;BRPETR4E0PQ2;EQUITY CALL;;;;;;9,18;;
2020-04-06;PETRE71;BRPETR4E0O10;EQUITY CALL;0,05;0,06;0,05;0,05;;0,01;2;300
2020-04-06;PETRE722;BRPETR4E0Q59;EQUITY CALL;;;;;;8,58;;
2020-04-06;PETRE733;BRPETR3E04Z0;EQUITY CALL;;;;;;0,04;;
2020-04-06;PETRE74;BRPETR3E04Y3;EQUITY CALL;;;;;;8,79;;
2020-04-06;PETRE75;BRPETR4E0O44;EQUITY CALL;0,14;0,16;0,15;0,16;;0,12;169;274100
2020-04-06;PETRE787;BRPETR4E0Q34;EQUITY CALL;8,1;8,1;8,1;8,1;;7,95;1;100
2020-04-06;PETRE82;BRPETR3E0555;EQUITY CALL;;;;;;8,01;;
2020-04-06;PETRE827;BRPETR4E0PT6;EQUITY CALL;;;;;;7,56;;
2020-04-06;PETRE830;BRPETR3E04I6;EQUITY CALL;;;;;;0,08;;
2020-04-06;PETRE832;BRPETR3E04J4;EQUITY CALL;;;;;;0,05;;
2020-04-06;PETRE84;BRPETR3E0530;EQUITY CALL;;;;;;7,82;;
2020-04-06;PETRE86;BRPETR3E04U1;EQUITY CALL;;;;;;7,62;;
2020-04-06;PETRE867;BRPETR4E0Q18;EQUITY CALL;;;;;;7,17;;
2020-04-06;PETRE88;BRPETR3E0522;EQUITY CALL;;;;;;7,43;;
2020-04-06;PETRE9;BRPETR3E0506;EQUITY CALL;;;;;;7,24;;
2020-04-06;PETRE92;BRPETR3E0589;EQUITY CALL;;;;;;7,05;;
2020-04-06;PETRE927;BRPETR4E0PY6;EQUITY CALL;;;;;;6,6;;
2020-04-06;PETRE932;BRPETR3E04K2;EQUITY CALL;;;;;;0,05;;
2020-04-06;PETRE933;BRPETR3E04L0;EQUITY CALL;;;;;;0,04;;
2020-04-06;PETRE937;BRPETR4E0Q83;EQUITY CALL;;;;;;6,51;;
2020-04-06;PETRE94;BRPETR3E0571;EQUITY CALL;;;;;;6,86;;
2020-04-06;PETRE96;BRPETR3E04R7;EQUITY CALL;;;;;;6,68;;
2020-04-06;PETRE967;BRPETR4E0PW0;EQUITY CALL;;;;;;6,23;;
2020-04-06;PETRE98;BRPETR3E0514;EQUITY CALL;;;;;;6,49;;
2020-04-06;PETRE987;BRPETR4E0Q75;EQUITY CALL;;;;;;6,04;;
2020-04-06;PETRE997;BRPETR4E0Q67;EQUITY CALL;6,15;6,15;6,15;6,15;;5,95;1;400
2020-04-06;PETRF1;BRPETR4F0PU3;EQUITY CALL;0,18;0,18;0,18;0,18;;0,2;1;800
2020-04-06;PETRF10;BRPETR3F0653;EQUITY CALL;;;;;;6,39;;
2020-04-06;PETRF103;BRPETR4F0RG8;EQUITY CALL;;;;;;5,92;;
2020-04-06;PETRF108;BRPETR4F0RE3;EQUITY CALL;;;;;;5,51;;
2020-04-06;PETRF11;BRPETR3F0687;EQUITY CALL;;;;;;5,45;;
2020-04-06;PETRF113;BRPETR4F0RJ2;EQUITY CALL;;;;;;5,11;;
2020-04-06;PETRF118;BRPETR4F0RH6;EQUITY CALL;;;;;;4,72;;
2020-04-06;PETRF12;BRPETR3F0646;EQUITY CALL;;;;;;4,53;;
2020-04-06;PETRF123;BRPETR4F0R63;EQUITY CALL;;;;;;4,35;;
2020-04-06;PETRF13;BRPETR3F05M2;EQUITY CALL;;;;;;3,67;;
2020-04-06;PETRF133;BRPETR4F0R97;EQUITY CALL;;;;;;3,65;;
2020-04-06;PETRF135;BRPETR4F0PE7;EQUITY CALL;;;;;;3,99;;
2020-04-06;PETRF138;BRPETR4F0R89;EQUITY CALL;;;;;;3,33;;
2020-04-06;PETRF14;BRPETR3F05L4;EQUITY CALL;;;;;;2,89;;
2020-04-06;PETRF143;BRPETR4F0QW7;EQUITY CALL;;;;;;3,03;;
2020-04-06;PETRF15;BRPETR3F0604;EQUITY CALL;;;;;;2,22;;
2020-04-06;PETRF153;BRPETR4F0R55;EQUITY CALL;2,27;2,7;2,57;2,33;;2,49;71;139400
2020-04-06;PETRF155;BRPETR4F0PF4;EQUITY CALL;;;;;;2,75;;
2020-04-06;PETRF158;BRPETR4F0R14;EQUITY CALL;2;2,35;2,07;2;;2,24;3;1300
2020-04-06;PETRF16;BRPETR3F05O8;EQUITY CALL;;;;;;1,69;;
2020-04-06;PETRF163;BRPETR4F0QY3;EQUITY CALL;1,99;2,05;2,02;1,99;;2,02;4;2300
2020-04-06;PETRF168;BRPETR4F0RA1;EQUITY CALL;1,59;1,6;1,59;1,59;;1,81;4;2800
2020-04-06;PETRF17;BRPETR3F05X9;EQUITY CALL;;;;;;1,27;;
2020-04-06;PETRF173;BRPETR4F0R22;EQUITY CALL;1,4;1,62;1,57;1,57;;1,62;6;8500
2020-04-06;PETRF178;BRPETR4F0RB9;EQUITY CALL;1,1;1,1;1,1;1,1;;1,45;1;200
2020-04-06;PETRF18;BRPETR3F05Y7;EQUITY CALL;;;;;;0,97;;
2020-04-06;PETRF183;BRPETR4F0R30;EQUITY CALL;1,08;1,38;1,23;1,38;;1,29;9;16100
2020-04-06;PETRF188;BRPETR4F0QX5;EQUITY CALL;;;;;;1,15;;
2020-04-06;PETRF19;BRPETR3F0612;EQUITY CALL;;;;;;0,76;;
2020-04-06;PETRF193;BRPETR4F0R48;EQUITY CALL;;;;;;1,03;;
2020-04-06;PETRF198;BRPETR4F0R06;EQUITY CALL;;;;;;0,91;;
2020-04-06;PETRF20;BRPETR3F05T7;EQUITY CALL;;;;;;0,62;;
2020-04-06;PETRF203;BRPETR4F0R71;EQUITY CALL;;;;;;0,81;;
2020-04-06;PETRF208;BRPETR4F0QZ0;EQUITY CALL;1,5;1,5;1,5;1,5;;0,72;1;200
2020-04-06;PETRF21;BRPETR3F05U5;EQUITY CALL;;;;;;0,52;;
2020-04-06;PETRF218;BRPETR4F0RC7;EQUITY CALL;;;;;;0,57;;
2020-04-06;PETRF22;BRPETR3F05W1;EQUITY CALL;;;;;;0,46;;
2020-04-06;PETRF221;BRPETR4F0PN8;EQUITY CALL;0,6;0,71;0,62;0,71;;0,64;12;23300
2020-04-06;PETRF223;BRPETR4F0PK4;EQUITY CALL;;;;;;0,61;;
2020-04-06;PETRF228;BRPETR4F0PP3;EQUITY CALL;;;;;;0,54;;
2020-04-06;PETRF23;BRPETR3F05R1;EQUITY CALL;;;;;;0,42;;
2020-04-06;PETRF231;BRPETR4F0PX7;EQUITY CALL;0,4;0,5;0,48;0,45;;0,51;29;33500
2020-04-06;PETRF232;BRPETR4F0PR9;EQUITY CALL;;;;;;0,48;;
2020-04-06;PETRF236;BRPETR4F0PQ1;EQUITY CALL;;;;;;0,45;;
2020-04-06;PETRF24;BRPETR4F0Q23;EQUITY CALL;0,32;0,32;0,32;0,32;;0,4;3;1000
2020-04-06;PETRF240;BRPETR3F05S9;EQUITY CALL;;;;;;0,38;;
2020-04-06;PETRF242;BRPETR4F0PY5;EQUITY CALL;;;;;;0,38;;
2020-04-06;PETRF245;BRPETR4F0QG0;EQUITY CALL;;;;;;0,34;;
2020-04-06;PETRF246;BRPETR4F0PW9;EQUITY CALL;;;;;;0,36;;
2020-04-06;PETRF25;BRPETR3F05Z4;EQUITY CALL;;;;;;0,36;;
2020-04-06;PETRF250;BRPETR4F0QE5;EQUITY CALL;0,5;0,5;0,5;0,5;;0,32;1;100
2020-04-06;PETRF252;BRPETR4F0Q64;EQUITY CALL;0,3;0,3;0,3;0,3;;0,3;1;3000
2020-04-06;PETRF254;BRPETR4F0QT3;EQUITY CALL;;;;;;0,27;;
2020-04-06;PETRF255;BRPETR4F0Q80;EQUITY CALL;;;;;;0,29;;
2020-04-06;PETRF258;BRPETR4F0QL0;EQUITY CALL;;;;;;0,26;;
2020-04-06;PETRF26;BRPETR3F05V3;EQUITY CALL;;;;;;0,33;;
2020-04-06;PETRF263;BRPETR4F0PJ6;EQUITY CALL;0,2;0,25;0,22;0,23;;0,24;6;3300
2020-04-06;PETRF265;BRPETR4F0PH0;EQUITY CALL;;;;;;0,23;;
2020-04-06;PETRF268;BRPETR4F0PM0;EQUITY CALL;;;;;;0,22;;
2020-04-06;PETRF27;BRPETR3F05P5;EQUITY CALL;;;;;;0,3;;
2020-04-06;PETRF273;BRPETR4F0PS7;EQUITY CALL;;;;;;0,19;;
2020-04-06;PETRF275;BRPETR4F0QB1;EQUITY CALL;;;;;;0,18;;
2020-04-06;PETRF277;BRPETR4F0Q98;EQUITY CALL;;;;;;0,17;;
2020-04-06;PETRF28;BRPETR4F0Q56;EQUITY CALL;0,18;0,18;0,18;0,18;;0,16;3;2800
2020-04-06;PETRF280;BRPETR3F05N0;EQUITY CALL;;;;;;0,27;;
2020-04-06;PETRF282;BRPETR4F0Q31;EQUITY CALL;;;;;;0,16;;
2020-04-06;PETRF283;BRPETR4F0QJ4;EQUITY CALL;;;;;;0,15;;
2020-04-06;PETRF284;BRPETR4F0QS5;EQUITY CALL;;;;;;0,14;;
2020-04-06;PETRF285;BRPETR4F0QU1;EQUITY CALL;;;;;;0,13;;
2020-04-06;PETRF29;BRPETR3F05Q3;EQUITY CALL;;;;;;0,25;;
2020-04-06;PETRF290;BRPETR4F0QF2;EQUITY CALL;;;;;;0,13;;
2020-04-06;PETRF296;BRPETR4F0PI8;EQUITY CALL;;;;;;0,12;;
2020-04-06;PETRF298;BRPETR4F0Q07;EQUITY CALL;;;;;;0,11;;
2020-04-06;PETRF299;BRPETR4F0QH8;EQUITY CALL;;;;;;0,11;;
2020-04-06;PETRF30;BRPETR3F05I0;EQUITY CALL;;;;;;0,22;;
2020-04-06;PETRF302;BRPETR4F0QA3;EQUITY CALL;0,08;0,08;0,08;0,08;;0,1;1;5000
2020-04-06;PETRF305;BRPETR4F0QD7;EQUITY CALL;;;;;;0,1;;
2020-04-06;PETRF306;BRPETR4F0QO4;EQUITY CALL;;;;;;0,09;;
2020-04-06;PETRF309;BRPETR4F0QP1;EQUITY CALL;;;;;;0,08;;
2020-04-06;PETRF310;BRPETR4F0QV9;EQUITY CALL;;;;;;0,08;;
2020-04-06;PETRF312;BRPETR3F05K6;EQUITY CALL;;;;;;0,19;;
2020-04-06;PETRF315;BRPETR3F05H2;EQUITY CALL;;;;;;0,18;;
2020-04-06;PETRF321;BRPETR4F0PL2;EQUITY CALL;;;;;;0,07;;
2020-04-06;PETRF323;BRPETR4F0PO6;EQUITY CALL;;;;;;0,07;;
2020-04-06;PETRF326;BRPETR4F0Q15;EQUITY CALL;;;;;;0,07;;
2020-04-06;PETRF328;BRPETR4F0PZ2;EQUITY CALL;;;;;;0,06;;
2020-04-06;PETRF331;BRPETR4F0PT5;EQUITY CALL;0,07;0,07;0,07;0,07;;0,06;2;2200
2020-04-06;PETRF332;BRPETR4F0QC9;EQUITY CALL;;;;;;0,06;;
2020-04-06;PETRF336;BRPETR4F0PV1;EQUITY CALL;;;;;;0,05;;
2020-04-06;PETRF337;BRPETR4F0Q72;EQUITY CALL;;;;;;0,05;;
2020-04-06;PETRF34;BRPETR4F0Q49;EQUITY CALL;0,07;0,34;0,21;0,07;;0,05;16;4600
2020-04-06;PETRF343;BRPETR4F0QN6;EQUITY CALL;;;;;;0,05;;
2020-04-06;PETRF345;BRPETR3F05J8;EQUITY CALL;;;;;;0,12;;
2020-04-06;PETRF349;BRPETR4F0QQ9;EQUITY CALL;;;;;;0,04;;
2020-04-06;PETRF355;BRPETR4F0QK2;EQUITY CALL;;;;;;0,04;;
2020-04-06;PETRF358;BRPETR4F0QI6;EQUITY CALL;;;;;;0,04;;
2020-04-06;PETRF368;BRPETR4F0QM8;EQUITY CALL;;;;;;0,03;;
2020-04-06;PETRF380;BRPETR4F0RF0;EQUITY CALL;;;;;;9,09;;
2020-04-06;PETRF386;BRPETR4F0QR7;EQUITY CALL;;;;;;0,02;;
2020-04-06;PETRF40;BRPETR3F0695;EQUITY CALL;;;;;;5,92;;
2020-04-06;PETRF41;BRPETR3F06A5;EQUITY CALL;;;;;;4,99;;
2020-04-06;PETRF42;BRPETR3F0638;EQUITY CALL;;;;;;4,09;;
2020-04-06;PETRF537;BRPETR4F0PG2;EQUITY CALL;;;;;;0,43;;
2020-04-06;PETRF620;BRPETR4F0RD5;EQUITY CALL;;;;;;9,66;;
2020-04-06;PETRF740;BRPETR4F0RI4;EQUITY CALL;;;;;;8,52;;
2020-04-06;PETRF92;BRPETR3F0679;EQUITY CALL;;;;;;7,14;;
2020-04-06;PETRF94;BRPETR3F0620;EQUITY CALL;;;;;;6,95;;
2020-04-06;PETRF96;BRPETR3F06B3;EQUITY CALL;;;;;;6,76;;
2020-04-06;PETRF98;BRPETR3F0661;EQUITY CALL;;;;;;6,57;;
2020-04-06;PETRG10;BRPETR4G0OJ8;EQUITY CALL;;;;;;5,85;;
2020-04-06;PETRG11;BRPETR4G0OO8;EQUITY CALL;;;;;;5,46;;
2020-04-06;PETRG114;BRPETR4G0ON0;EQUITY CALL;;;;;;5,08;;
2020-04-06;PETRG12;BRPETR4G0OG4;EQUITY CALL;;;;;;4,36;;
2020-04-06;PETRG13;BRPETR4G0OP5;EQUITY CALL;;;;;;4,03;;
2020-04-06;PETRG136;BRPETR4G0OR1;EQUITY CALL;;;;;;3,42;;
2020-04-06;PETRG142;BRPETR4G0N32;EQUITY CALL;;;;;;3,72;;
2020-04-06;PETRG149;BRPETR4G0OQ3;EQUITY CALL;;;;;;3,14;;
2020-04-06;PETRG15;BRPETR4G0OD1;EQUITY CALL;;;;;;2,88;;
2020-04-06;PETRG16;BRPETR4G0OC3;EQUITY CALL;2;2;2;2;;2,42;1;10000
2020-04-06;PETRG162;BRPETR4G0N40;EQUITY CALL;;;;;;2,64;;
2020-04-06;PETRG165;BRPETR3G05O6;EQUITY CALL;;;;;;1,74;;
2020-04-06;PETRG17;BRPETR4G0OB5;EQUITY CALL;;;;;;2,01;;
